batch_id,timestamp,machine_id,operator_id,shift,temperature,pressure,humidity,speed,material_grade,defect_type,defect_count
B08682,2024-09-18 00:07:12.043204320,M6,OP04,Morning,223.7,50.8,58.7,108.6,C,None,0
B08683,2024-09-18 00:20:18.361836183,M10,OP01,Night,204.6,51.9,50.8,109.2,B,None,0
B08684,2024-09-18 00:33:24.680468046,M8,OP11,Afternoon,177.2,51.3,59.2,98.8,B,Structural,3
B08685,2024-09-18 00:46:30.999099910,M10,OP08,Night,195.1,54.0,55.6,102.6,B,Dimensional,1
B08686,2024-09-18 00:59:37.317731773,M10,OP02,Afternoon,190.4,47.1,47.6,102.9,B,Structural,2
B08687,2024-09-18 01:12:43.636363636,M2,OP02,Night,185.3,55.3,47.1,103.7,A,None,0
B08688,2024-09-18 01:25:49.954995499,M9,OP16,Morning,216.1,48.5,54.7,91.6,B,None,0
B08689,2024-09-18 01:38:56.273627362,M3,OP01,Afternoon,206.8,45.5,47.0,115.2,A,None,0
B08690,2024-09-18 01:52:02.592259226,M8,OP04,Afternoon,201.1,54.0,51.8,80.9,B,None,0
B08691,2024-09-18 02:05:08.910891089,M8,OP06,Night,177.7,51.8,50.2,90.7,A,None,0
B08692,2024-09-18 02:18:15.229522952,M3,OP20,Afternoon,198.8,53.9,43.1,87.0,B,None,0
B08693,2024-09-18 02:31:21.548154815,M3,OP14,Night,234.9,50.6,49.4,98.7,C,None,0
B08694,2024-09-18 02:44:27.866786678,M6,OP20,Afternoon,187.4,41.3,46.0,101.8,A,None,0
B08695,2024-09-18 02:57:34.185418542,M1,OP15,Night,196.7,46.6,52.2,100.0,A,Structural,4
B08696,2024-09-18 03:10:40.504050405,M4,OP07,Night,220.8,50.5,51.6,85.5,B,Surface,4
B08697,2024-09-18 03:23:46.822682268,M1,OP07,Night,193.4,49.8,47.9,105.3,B,None,0
B08698,2024-09-18 03:36:53.141314131,M3,OP18,Night,193.1,57.2,48.8,97.4,C,Surface,4
B08699,2024-09-18 03:49:59.459945994,M9,OP02,Morning,196.6,46.8,39.0,100.5,A,None,0
B08700,2024-09-18 04:03:05.778577857,M5,OP20,Morning,205.2,53.5,56.1,118.4,B,None,0
B08701,2024-09-18 04:16:12.097209721,M5,OP15,Morning,186.0,52.3,46.1,97.9,C,None,0
B08702,2024-09-18 04:29:18.415841584,M4,OP01,Morning,213.8,40.4,58.0,100.4,B,None,0
B08703,2024-09-18 04:42:24.734473447,M3,OP17,Morning,194.1,49.9,35.0,93.4,A,None,0
B08704,2024-09-18 04:55:31.053105310,M5,OP20,Afternoon,203.1,50.4,56.1,109.7,A,None,0
B08705,2024-09-18 05:08:37.371737173,M4,OP13,Night,193.7,55.3,47.5,109.1,B,Dimensional,2
B08706,2024-09-18 05:21:43.690369037,M8,OP12,Morning,180.0,43.1,60.9,103.0,B,Structural,2
B08707,2024-09-18 05:34:50.009000900,M4,OP15,Afternoon,167.1,53.1,59.9,97.6,A,None,0
B08708,2024-09-18 05:47:56.327632763,M8,OP05,Afternoon,203.4,51.6,68.6,99.2,B,None,0
B08709,2024-09-18 06:01:02.646264626,M6,OP07,Night,172.8,55.3,57.6,116.4,B,Surface,2
B08710,2024-09-18 06:14:08.964896489,M5,OP08,Morning,211.5,47.5,43.8,105.1,B,None,0
B08711,2024-09-18 06:27:15.283528352,M4,OP14,Afternoon,201.9,53.1,57.7,90.6,A,None,0
B08712,2024-09-18 06:40:21.602160216,M4,OP04,Night,230.4,45.6,51.9,102.7,C,None,0
B08713,2024-09-18 06:53:27.920792079,M4,OP14,Morning,191.2,58.2,44.3,99.8,A,Structural,5
B08714,2024-09-18 07:06:34.239423942,M9,OP10,Night,226.0,48.3,57.4,101.1,B,None,0
B08715,2024-09-18 07:19:40.558055805,M4,OP16,Night,195.6,44.1,50.6,98.8,B,None,0
B08716,2024-09-18 07:32:46.876687668,M9,OP11,Morning,213.9,46.5,70.8,102.2,A,None,0
B08717,2024-09-18 07:45:53.195319532,M10,OP14,Night,208.2,53.9,53.4,99.8,B,Surface,3
B08718,2024-09-18 07:58:59.513951395,M6,OP14,Night,172.5,49.9,48.3,97.5,B,None,0
B08719,2024-09-18 08:12:05.832583258,M10,OP02,Morning,247.9,54.0,33.4,102.6,B,None,0
B08720,2024-09-18 08:25:12.151215121,M7,OP13,Morning,224.3,56.3,33.6,100.8,B,Surface,4
B08721,2024-09-18 08:38:18.469846984,M10,OP03,Afternoon,206.0,53.9,46.8,112.6,A,None,0
B08722,2024-09-18 08:51:24.788478848,M3,OP18,Night,219.9,53.7,55.8,98.7,C,None,0
B08723,2024-09-18 09:04:31.107110711,M8,OP04,Morning,204.1,46.0,58.6,89.8,B,None,0
B08724,2024-09-18 09:17:37.425742574,M3,OP19,Night,213.3,46.9,57.7,105.9,B,Surface,3
B08725,2024-09-18 09:30:43.744374437,M1,OP16,Morning,202.3,45.3,34.5,107.5,B,None,0
B08726,2024-09-18 09:43:50.063006300,M10,OP04,Night,184.4,50.1,44.6,86.2,B,None,0
B08727,2024-09-18 09:56:56.381638163,M5,OP19,Afternoon,198.5,57.7,43.2,101.4,A,None,0
B08728,2024-09-18 10:10:02.700270027,M2,OP15,Afternoon,192.1,49.0,56.9,98.0,C,None,0
B08729,2024-09-18 10:23:09.018901890,M10,OP01,Afternoon,209.5,57.0,47.4,104.2,C,None,0
B08730,2024-09-18 10:36:15.337533753,M6,OP16,Night,184.2,43.6,60.0,103.9,B,None,0
B08731,2024-09-18 10:49:21.656165616,M10,OP15,Afternoon,202.2,48.2,50.4,103.7,B,None,0
B08732,2024-09-18 11:02:27.974797479,M9,OP16,Night,178.9,46.3,47.4,106.8,B,None,0
B08733,2024-09-18 11:15:34.293429343,M1,OP20,Morning,211.6,51.8,48.8,104.4,B,Surface,2
B08734,2024-09-18 11:28:40.612061206,M4,OP01,Night,181.7,51.4,38.9,112.2,B,None,0
B08735,2024-09-18 11:41:46.930693069,M1,OP17,Night,209.1,43.4,45.8,99.3,A,None,0
B08736,2024-09-18 11:54:53.249324932,M1,OP05,Afternoon,201.8,46.7,54.1,99.5,B,Surface,2
B08737,2024-09-18 12:07:59.567956795,M8,OP05,Night,215.6,54.6,49.0,96.2,B,Dimensional,2
B08738,2024-09-18 12:21:05.886588659,M2,OP07,Afternoon,197.7,53.9,38.4,96.0,B,None,0
B08739,2024-09-18 12:34:12.205220522,M1,OP13,Night,212.2,46.6,28.5,99.4,A,None,0
B08740,2024-09-18 12:47:18.523852385,M8,OP12,Morning,202.2,47.0,39.1,107.9,B,None,0
B08741,2024-09-18 13:00:24.842484248,M4,OP04,Morning,206.4,49.5,41.3,99.0,A,None,0
B08742,2024-09-18 13:13:31.161116111,M3,OP04,Night,173.1,46.5,57.3,101.7,B,Structural,3
B08743,2024-09-18 13:26:37.479747974,M4,OP06,Night,190.3,51.6,40.3,111.0,C,None,0
B08744,2024-09-18 13:39:43.798379838,M5,OP15,Afternoon,197.6,49.2,46.2,107.9,C,None,0
B08745,2024-09-18 13:52:50.117011701,M1,OP19,Night,220.6,53.9,40.1,93.0,B,None,0
B08746,2024-09-18 14:05:56.435643564,M1,OP06,Afternoon,205.2,49.0,52.8,88.7,B,None,0
B08747,2024-09-18 14:19:02.754275427,M3,OP12,Night,174.2,53.6,55.5,82.9,A,None,0
B08748,2024-09-18 14:32:09.072907290,M6,OP14,Afternoon,206.6,47.9,54.7,107.6,B,Structural,3
B08749,2024-09-18 14:45:15.391539154,M1,OP18,Morning,186.8,48.0,49.3,75.6,A,None,0
B08750,2024-09-18 14:58:21.710171017,M2,OP12,Afternoon,188.1,49.8,51.7,95.3,B,None,0
B08751,2024-09-18 15:11:28.028802880,M7,OP15,Night,199.1,43.8,57.5,95.2,B,Surface,3
B08752,2024-09-18 15:24:34.347434743,M1,OP19,Afternoon,204.2,49.7,47.2,101.9,A,Structural,2
B08753,2024-09-18 15:37:40.666066606,M7,OP08,Night,188.3,54.4,48.5,97.0,B,None,0
B08754,2024-09-18 15:50:46.984698470,M4,OP09,Night,173.8,45.4,58.2,86.1,B,Structural,1
B08755,2024-09-18 16:03:53.303330333,M10,OP05,Afternoon,197.3,54.0,49.2,103.6,B,Structural,2
B08756,2024-09-18 16:16:59.621962196,M6,OP05,Afternoon,196.6,50.3,50.6,104.7,B,None,0
B08757,2024-09-18 16:30:05.940594059,M8,OP06,Afternoon,221.5,50.7,60.7,98.6,B,Structural,3
B08758,2024-09-18 16:43:12.259225922,M9,OP03,Afternoon,200.6,51.6,47.0,90.7,A,Structural,4
B08759,2024-09-18 16:56:18.577857785,M6,OP05,Morning,217.7,48.8,56.3,103.1,A,None,0
B08760,2024-09-18 17:09:24.896489649,M9,OP01,Night,231.7,51.4,55.5,98.8,B,None,0
B08761,2024-09-18 17:22:31.215121512,M4,OP11,Afternoon,183.4,49.1,51.8,99.4,B,Structural,1
B08762,2024-09-18 17:35:37.533753375,M6,OP20,Night,222.1,47.7,51.1,100.6,C,Dimensional,3
B08763,2024-09-18 17:48:43.852385238,M8,OP01,Afternoon,214.0,54.7,38.0,87.0,B,None,0
B08764,2024-09-18 18:01:50.171017101,M9,OP07,Afternoon,166.7,45.0,64.9,83.5,A,Dimensional,4
B08765,2024-09-18 18:14:56.489648965,M3,OP15,Afternoon,197.2,48.0,48.3,96.0,A,None,0
B08766,2024-09-18 18:28:02.808280828,M2,OP17,Night,210.6,53.3,55.0,109.3,B,None,0
B08767,2024-09-18 18:41:09.126912691,M6,OP08,Morning,205.1,46.3,57.9,91.4,C,None,0
B08768,2024-09-18 18:54:15.445544554,M4,OP02,Night,224.9,49.3,52.9,109.4,B,None,0
B08769,2024-09-18 19:07:21.764176417,M1,OP13,Afternoon,208.9,44.5,60.1,104.9,B,None,0
B08770,2024-09-18 19:20:28.082808280,M8,OP12,Night,178.6,48.3,57.3,118.8,C,None,0
B08771,2024-09-18 19:33:34.401440144,M9,OP05,Night,211.9,44.2,35.3,102.1,A,None,0
B08772,2024-09-18 19:46:40.720072007,M9,OP13,Night,182.9,47.1,49.8,95.6,B,None,0
B08773,2024-09-18 19:59:47.038703870,M2,OP06,Afternoon,191.7,50.7,33.0,90.1,A,Surface,2
B08774,2024-09-18 20:12:53.357335733,M9,OP15,Afternoon,216.5,49.8,47.7,104.4,C,Structural,2
B08775,2024-09-18 20:25:59.675967596,M7,OP11,Night,214.8,54.4,43.1,97.0,A,None,0
B08776,2024-09-18 20:39:05.994599460,M5,OP04,Afternoon,200.6,52.9,42.5,94.7,C,None,0
B08777,2024-09-18 20:52:12.313231323,M7,OP01,Night,189.1,48.5,51.2,95.9,B,Dimensional,3
B08778,2024-09-18 21:05:18.631863186,M9,OP15,Night,197.0,53.8,55.2,94.7,C,Surface,1
B08779,2024-09-18 21:18:24.950495049,M8,OP12,Afternoon,198.3,49.4,37.0,93.7,B,None,0
B08780,2024-09-18 21:31:31.269126912,M6,OP09,Afternoon,191.5,47.3,67.4,94.8,B,Structural,2
B08781,2024-09-18 21:44:37.587758776,M4,OP11,Morning,217.0,45.1,53.6,116.0,B,None,0
B08782,2024-09-18 21:57:43.906390639,M1,OP05,Morning,193.8,55.8,49.5,95.6,C,None,0
B08783,2024-09-18 22:10:50.225022502,M6,OP07,Night,196.1,55.1,49.3,102.0,B,None,0
B08784,2024-09-18 22:23:56.543654365,M3,OP08,Night,196.5,49.2,36.2,97.7,C,None,0
B08785,2024-09-18 22:37:02.862286228,M6,OP01,Morning,210.5,49.7,44.7,90.5,C,None,0
B08786,2024-09-18 22:50:09.180918091,M6,OP01,Night,203.8,49.1,41.5,104.4,A,Surface,3
B08787,2024-09-18 23:03:15.499549955,M4,OP03,Morning,203.3,42.4,44.4,103.6,C,None,0
B08788,2024-09-18 23:16:21.818181818,M2,OP08,Afternoon,185.9,49.6,54.9,97.4,A,None,0
B08789,2024-09-18 23:29:28.136813681,M9,OP11,Morning,203.5,41.4,43.6,105.3,C,None,0
B08790,2024-09-18 23:42:34.455445544,M2,OP01,Night,211.2,45.3,53.1,98.3,A,None,0
B08791,2024-09-18 23:55:40.774077407,M3,OP14,Night,194.8,49.9,54.8,100.7,B,None,0
B08792,2024-09-19 00:08:47.092709271,M10,OP01,Afternoon,202.2,53.2,51.8,106.8,C,None,0
B08793,2024-09-19 00:21:53.411341134,M1,OP06,Afternoon,213.8,43.3,65.9,97.0,A,None,0
B08794,2024-09-19 00:34:59.729972997,M7,OP06,Afternoon,188.0,49.4,52.3,112.4,A,None,0
B08795,2024-09-19 00:48:06.048604860,M1,OP03,Night,188.2,49.7,61.6,93.9,B,None,0
B08796,2024-09-19 01:01:12.367236723,M9,OP10,Morning,198.2,49.3,65.0,106.3,B,None,0
B08797,2024-09-19 01:14:18.685868587,M1,OP12,Afternoon,211.7,51.3,48.9,100.9,A,None,0
B08798,2024-09-19 01:27:25.004500450,M5,OP10,Night,155.3,53.1,74.0,101.2,B,None,0
B08799,2024-09-19 01:40:31.323132313,M7,OP02,Afternoon,197.1,50.2,60.4,106.6,B,Dimensional,4
B08800,2024-09-19 01:53:37.641764176,M3,OP13,Morning,189.4,56.2,41.8,105.0,C,Dimensional,2
B08801,2024-09-19 02:06:43.960396039,M9,OP16,Afternoon,205.4,49.1,60.0,91.3,B,Surface,3
B08802,2024-09-19 02:19:50.279027902,M8,OP13,Night,198.5,45.9,44.8,95.7,B,None,0
B08803,2024-09-19 02:32:56.597659766,M3,OP04,Night,217.1,57.2,54.2,97.2,A,None,0
B08804,2024-09-19 02:46:02.916291629,M5,OP04,Morning,209.7,59.8,59.0,99.1,B,Structural,4
B08805,2024-09-19 02:59:09.234923492,M7,OP11,Afternoon,196.6,52.4,56.9,105.6,A,None,0
B08806,2024-09-19 03:12:15.553555355,M4,OP14,Afternoon,184.7,40.9,44.9,88.1,B,None,0
B08807,2024-09-19 03:25:21.872187218,M5,OP03,Morning,205.2,51.1,43.3,104.5,B,None,0
B08808,2024-09-19 03:38:28.190819082,M3,OP19,Afternoon,195.5,47.2,41.5,102.5,A,None,0
B08809,2024-09-19 03:51:34.509450945,M9,OP01,Morning,196.9,55.9,62.6,108.0,B,None,0
B08810,2024-09-19 04:04:40.828082808,M10,OP05,Morning,182.6,50.0,57.3,90.6,A,None,0
B08811,2024-09-19 04:17:47.146714671,M9,OP17,Night,202.3,47.3,59.9,100.5,A,None,0
B08812,2024-09-19 04:30:53.465346534,M7,OP01,Afternoon,192.4,51.4,36.0,102.3,A,None,0
B08813,2024-09-19 04:43:59.783978397,M10,OP19,Night,193.9,55.2,56.1,87.2,A,Surface,6
B08814,2024-09-19 04:57:06.102610261,M2,OP19,Afternoon,145.7,46.7,44.8,96.1,B,Surface,3
B08815,2024-09-19 05:10:12.421242124,M7,OP04,Afternoon,200.5,53.1,41.1,91.9,B,None,0
B08816,2024-09-19 05:23:18.739873987,M7,OP19,Morning,185.7,42.4,39.4,95.0,A,None,0
B08817,2024-09-19 05:36:25.058505850,M5,OP06,Morning,207.7,49.7,50.6,108.4,B,None,0
B08818,2024-09-19 05:49:31.377137713,M9,OP15,Night,201.1,44.5,48.1,107.6,B,None,0
B08819,2024-09-19 06:02:37.695769577,M3,OP04,Night,178.0,46.6,54.2,98.6,B,None,0
B08820,2024-09-19 06:15:44.014401440,M4,OP01,Morning,198.4,54.8,50.9,112.0,A,Surface,3
B08821,2024-09-19 06:28:50.333033303,M1,OP17,Night,203.2,48.6,55.4,98.1,A,None,0
B08822,2024-09-19 06:41:56.651665166,M6,OP11,Night,231.3,47.1,48.8,91.4,B,None,0
B08823,2024-09-19 06:55:02.970297029,M4,OP17,Morning,209.0,54.7,43.6,104.9,A,Dimensional,2
B08824,2024-09-19 07:08:09.288928893,M1,OP01,Morning,180.6,52.3,57.8,103.4,B,Structural,2
B08825,2024-09-19 07:21:15.607560756,M2,OP09,Morning,229.1,42.5,54.5,98.9,B,None,0
B08826,2024-09-19 07:34:21.926192619,M3,OP14,Night,195.9,49.7,50.0,98.2,A,None,0
B08827,2024-09-19 07:47:28.244824482,M9,OP15,Morning,195.8,50.2,50.2,99.4,B,None,0
B08828,2024-09-19 08:00:34.563456345,M8,OP01,Morning,229.1,53.1,46.6,104.1,A,None,0
B08829,2024-09-19 08:13:40.882088208,M7,OP02,Afternoon,190.6,48.9,55.1,104.2,B,None,0
B08830,2024-09-19 08:26:47.200720072,M4,OP18,Afternoon,197.6,57.8,55.1,105.3,A,None,0
B08831,2024-09-19 08:39:53.519351935,M1,OP18,Night,175.5,51.2,42.0,98.0,B,None,0
B08832,2024-09-19 08:52:59.837983798,M8,OP06,Afternoon,199.4,43.7,63.0,98.6,A,Dimensional,4
B08833,2024-09-19 09:06:06.156615661,M4,OP20,Afternoon,197.7,48.5,48.5,100.0,B,None,0
B08834,2024-09-19 09:19:12.475247524,M3,OP08,Night,194.0,54.3,46.8,93.3,A,None,0
B08835,2024-09-19 09:32:18.793879388,M9,OP01,Morning,202.4,48.8,59.7,91.4,B,Dimensional,2
B08836,2024-09-19 09:45:25.112511251,M10,OP15,Morning,187.7,50.4,55.4,109.5,A,Dimensional,7
B08837,2024-09-19 09:58:31.431143114,M4,OP10,Night,222.0,49.9,54.4,99.9,C,Surface,3
B08838,2024-09-19 10:11:37.749774977,M4,OP04,Night,200.3,40.3,55.1,93.0,B,None,0
B08839,2024-09-19 10:24:44.068406840,M9,OP10,Afternoon,188.5,48.4,59.5,95.2,A,None,0
B08840,2024-09-19 10:37:50.387038704,M2,OP11,Morning,179.1,48.2,41.4,95.7,B,Surface,2
B08841,2024-09-19 10:50:56.705670567,M5,OP05,Night,200.7,56.6,45.1,104.1,B,None,0
B08842,2024-09-19 11:04:03.024302430,M4,OP09,Afternoon,213.8,55.3,62.5,110.9,A,None,0
B08843,2024-09-19 11:17:09.342934293,M9,OP05,Night,205.3,45.3,44.3,96.7,A,None,0
B08844,2024-09-19 11:30:15.661566156,M5,OP11,Night,229.8,44.0,41.3,84.6,B,Surface,3
B08845,2024-09-19 11:43:21.980198019,M9,OP03,Morning,230.1,52.9,53.2,102.6,C,None,0
B08846,2024-09-19 11:56:28.298829883,M9,OP04,Night,180.8,50.0,46.6,88.2,B,None,0
B08847,2024-09-19 12:09:34.617461746,M2,OP10,Morning,177.6,50.7,54.9,96.6,B,Surface,2
B08848,2024-09-19 12:22:40.936093609,M9,OP07,Night,188.5,45.4,48.7,112.2,B,Surface,3
B08849,2024-09-19 12:35:47.254725472,M3,OP01,Night,210.6,49.7,46.5,88.8,B,None,0
B08850,2024-09-19 12:48:53.573357335,M4,OP06,Afternoon,205.9,47.2,42.2,94.7,A,None,0
B08851,2024-09-19 13:01:59.891989199,M1,OP08,Afternoon,215.2,45.5,54.0,91.1,A,None,0
B08852,2024-09-19 13:15:06.210621062,M1,OP17,Morning,184.5,48.6,48.2,88.8,B,None,0
B08853,2024-09-19 13:28:12.529252925,M1,OP07,Morning,173.4,49.3,51.4,95.3,A,None,0
B08854,2024-09-19 13:41:18.847884788,M9,OP01,Morning,191.1,45.1,43.6,97.9,B,None,0
B08855,2024-09-19 13:54:25.166516651,M8,OP09,Night,208.8,48.5,53.5,109.2,B,None,0
B08856,2024-09-19 14:07:31.485148515,M5,OP11,Afternoon,202.4,47.2,49.9,95.9,B,None,0
B08857,2024-09-19 14:20:37.803780378,M5,OP19,Morning,218.7,49.2,49.4,104.0,C,None,0
B08858,2024-09-19 14:33:44.122412241,M9,OP02,Night,189.3,48.3,54.0,113.7,A,None,0
B08859,2024-09-19 14:46:50.441044104,M3,OP11,Morning,214.9,56.7,33.4,115.8,B,None,0
B08860,2024-09-19 14:59:56.759675967,M3,OP03,Night,190.9,50.9,41.6,95.2,A,None,0
B08861,2024-09-19 15:13:03.078307830,M7,OP17,Afternoon,211.7,48.0,48.5,112.6,C,None,0
B08862,2024-09-19 15:26:09.396939694,M9,OP10,Afternoon,211.4,54.0,51.1,104.5,B,None,0
B08863,2024-09-19 15:39:15.715571557,M6,OP03,Morning,223.6,41.6,52.8,110.0,C,None,0
B08864,2024-09-19 15:52:22.034203420,M2,OP03,Night,179.9,52.2,44.7,91.3,B,None,0
B08865,2024-09-19 16:05:28.352835283,M1,OP07,Morning,220.7,50.8,52.5,97.1,A,None,0
B08866,2024-09-19 16:18:34.671467146,M2,OP02,Morning,206.7,51.2,46.8,103.3,C,None,0
B08867,2024-09-19 16:31:40.990099010,M1,OP01,Afternoon,200.9,47.9,43.9,88.1,B,None,0
B08868,2024-09-19 16:44:47.308730873,M10,OP07,Night,198.0,53.3,54.6,94.6,B,None,0
B08869,2024-09-19 16:57:53.627362736,M10,OP20,Morning,198.9,51.4,56.0,90.1,B,None,0
B08870,2024-09-19 17:10:59.945994599,M9,OP11,Night,200.6,53.5,55.4,96.9,B,None,0
B08871,2024-09-19 17:24:06.264626462,M10,OP06,Night,175.9,46.5,51.5,98.1,B,Dimensional,2
B08872,2024-09-19 17:37:12.583258325,M8,OP04,Afternoon,203.7,54.4,52.8,122.3,C,None,0
B08873,2024-09-19 17:50:18.901890189,M7,OP19,Afternoon,202.3,47.9,52.8,102.1,B,None,0
B08874,2024-09-19 18:03:25.220522052,M3,OP19,Morning,190.1,44.1,57.4,88.4,A,None,0
B08875,2024-09-19 18:16:31.539153915,M8,OP14,Afternoon,200.5,57.3,61.9,101.3,B,None,0
B08876,2024-09-19 18:29:37.857785778,M2,OP03,Afternoon,216.5,53.3,58.5,79.7,C,Dimensional,2
B08877,2024-09-19 18:42:44.176417641,M2,OP04,Morning,190.8,57.7,38.7,106.2,B,None,0
B08878,2024-09-19 18:55:50.495049505,M10,OP08,Afternoon,182.9,49.9,46.1,106.8,B,None,0
B08879,2024-09-19 19:08:56.813681368,M3,OP18,Morning,189.2,54.0,63.7,88.5,A,None,0
B08880,2024-09-19 19:22:03.132313231,M7,OP04,Afternoon,168.7,55.0,37.3,103.5,A,None,0
B08881,2024-09-19 19:35:09.450945094,M1,OP11,Afternoon,226.9,48.6,46.5,97.8,B,None,0
B08882,2024-09-19 19:48:15.769576957,M8,OP16,Night,187.5,43.6,65.1,93.7,B,None,0
B08883,2024-09-19 20:01:22.088208821,M7,OP03,Afternoon,218.9,51.7,40.7,111.7,B,None,0
B08884,2024-09-19 20:14:28.406840684,M4,OP07,Morning,181.4,51.1,43.7,96.1,C,Dimensional,3
B08885,2024-09-19 20:27:34.725472547,M5,OP02,Morning,190.7,51.3,49.2,102.5,B,None,0
B08886,2024-09-19 20:40:41.044104410,M10,OP01,Afternoon,201.0,50.0,39.3,97.2,C,Surface,1
B08887,2024-09-19 20:53:47.362736273,M1,OP01,Afternoon,209.7,47.9,56.8,111.0,A,Dimensional,2
B08888,2024-09-19 21:06:53.681368136,M4,OP06,Afternoon,199.0,47.6,54.3,97.9,B,Structural,2
B08889,2024-09-19 21:20:00.000000000,M1,OP19,Afternoon,176.9,52.8,59.2,94.7,B,Surface,3
B08890,2024-09-19 21:33:06.318631863,M1,OP07,Night,199.2,37.6,37.2,99.9,B,None,0
B08891,2024-09-19 21:46:12.637263726,M10,OP05,Night,218.9,43.2,54.2,89.6,B,None,0
B08892,2024-09-19 21:59:18.955895589,M1,OP18,Morning,204.9,42.6,49.8,115.4,B,None,0
B08893,2024-09-19 22:12:25.274527452,M7,OP13,Night,233.2,41.9,37.4,111.9,B,Dimensional,2
B08894,2024-09-19 22:25:31.593159316,M7,OP01,Morning,202.6,49.4,65.8,98.3,A,None,0
B08895,2024-09-19 22:38:37.911791179,M4,OP10,Afternoon,215.2,52.2,42.1,93.8,B,None,0
B08896,2024-09-19 22:51:44.230423042,M2,OP09,Afternoon,207.9,52.1,53.5,96.1,B,None,0
B08897,2024-09-19 23:04:50.549054905,M3,OP17,Afternoon,190.5,45.1,47.2,90.9,B,None,0
B08898,2024-09-19 23:17:56.867686768,M8,OP01,Afternoon,199.1,43.2,54.6,95.2,B,Surface,5
B08899,2024-09-19 23:31:03.186318632,M8,OP01,Night,216.7,50.7,45.7,95.5,A,None,0
B08900,2024-09-19 23:44:09.504950495,M6,OP07,Morning,194.8,52.1,57.0,90.4,B,Structural,4
B08901,2024-09-19 23:57:15.823582358,M10,OP04,Morning,206.0,52.3,62.4,108.9,B,None,0
B08902,2024-09-20 00:10:22.142214221,M9,OP12,Morning,190.7,44.3,51.0,99.1,B,None,0
B08903,2024-09-20 00:23:28.460846084,M9,OP16,Afternoon,213.9,53.3,37.0,104.0,A,None,0
B08904,2024-09-20 00:36:34.779477947,M4,OP14,Morning,201.2,50.7,40.2,97.5,A,None,0
B08905,2024-09-20 00:49:41.098109811,M1,OP10,Afternoon,213.0,46.0,64.3,91.2,B,None,0
B08906,2024-09-20 01:02:47.416741674,M1,OP14,Morning,218.7,47.5,54.6,95.9,A,None,0
B08907,2024-09-20 01:15:53.735373537,M10,OP07,Morning,210.1,46.4,48.4,95.0,C,None,0
B08908,2024-09-20 01:29:00.054005400,M5,OP04,Morning,197.3,46.7,58.8,107.7,A,Structural,4
B08909,2024-09-20 01:42:06.372637263,M2,OP02,Morning,197.6,54.4,47.6,110.5,B,None,0
B08910,2024-09-20 01:55:12.691269127,M6,OP18,Afternoon,168.4,52.1,57.2,89.8,B,None,0
B08911,2024-09-20 02:08:19.009900990,M7,OP16,Afternoon,206.4,45.6,34.8,98.9,A,None,0
B08912,2024-09-20 02:21:25.328532853,M1,OP09,Morning,215.7,48.2,46.7,99.7,C,None,0
B08913,2024-09-20 02:34:31.647164716,M6,OP05,Afternoon,181.4,52.4,43.3,95.6,B,None,0
B08914,2024-09-20 02:47:37.965796579,M8,OP09,Morning,197.7,41.9,38.7,96.9,B,None,0
B08915,2024-09-20 03:00:44.284428442,M5,OP08,Afternoon,197.3,52.4,44.5,100.1,A,Surface,1
B08916,2024-09-20 03:13:50.603060306,M7,OP20,Night,207.0,57.9,48.7,90.1,B,Surface,4
B08917,2024-09-20 03:26:56.921692169,M10,OP16,Afternoon,202.2,51.3,45.3,101.3,B,None,0
B08918,2024-09-20 03:40:03.240324032,M6,OP20,Night,186.3,49.3,53.9,102.8,A,None,0
B08919,2024-09-20 03:53:09.558955895,M4,OP18,Afternoon,224.2,43.9,50.8,90.2,C,None,0
B08920,2024-09-20 04:06:15.877587758,M7,OP04,Night,175.0,40.8,45.9,111.2,B,None,0
B08921,2024-09-20 04:19:22.196219622,M10,OP16,Night,190.9,48.0,59.3,99.1,C,Surface,3
B08922,2024-09-20 04:32:28.514851485,M9,OP04,Night,180.0,52.0,56.0,110.9,C,Structural,3
B08923,2024-09-20 04:45:34.833483348,M10,OP06,Night,205.3,49.4,52.9,101.4,B,Structural,2
B08924,2024-09-20 04:58:41.152115211,M10,OP03,Morning,207.0,54.9,40.2,99.9,A,None,0
B08925,2024-09-20 05:11:47.470747074,M7,OP18,Morning,198.2,51.5,52.7,107.9,B,None,0
B08926,2024-09-20 05:24:53.789378938,M5,OP15,Afternoon,181.8,46.8,55.0,102.3,B,None,0
B08927,2024-09-20 05:38:00.108010801,M7,OP08,Afternoon,186.0,55.0,56.7,90.1,B,None,0
B08928,2024-09-20 05:51:06.426642664,M3,OP18,Night,213.4,52.4,46.5,100.7,A,None,0
B08929,2024-09-20 06:04:12.745274527,M2,OP03,Morning,198.8,43.7,59.8,103.6,A,None,0
B08930,2024-09-20 06:17:19.063906390,M5,OP06,Night,193.2,46.0,58.8,94.7,B,None,0
B08931,2024-09-20 06:30:25.382538253,M4,OP15,Morning,189.6,48.0,62.5,110.2,B,None,0
B08932,2024-09-20 06:43:31.701170117,M5,OP12,Morning,198.2,57.1,39.5,98.1,C,None,0
B08933,2024-09-20 06:56:38.019801980,M8,OP05,Night,208.5,53.0,46.9,101.4,A,None,0
B08934,2024-09-20 07:09:44.338433843,M4,OP07,Morning,196.3,45.9,39.4,99.3,C,None,0
